,_p,_v,_t
9604,3.7479,8.0,1589382599034
9605,3.7479,20.0,1589382602379
9606,3.7479,20.0,1589382602380
9607,3.7479,150.0,1589382606191
9608,3.7479,490.13,1589382606228
9609,3.7494,3.67,1589382607499
9610,3.7499,111.79,1589382607631
9611,3.75,89.01,1589382607631
9612,3.75,375.11,1589382607646
9613,3.75,41.68,1589382607659
9614,3.75,41.68,1589382607673
9615,3.75,146.4,1589382607687
9616,3.75,34.31,1589382607696
9617,3.75,126.01,1589382607705
9618,3.75,90.0,1589382607716
9619,3.75,80.0,1589382607716
9620,3.75,62.31,1589382607723
9621,3.75,43.87,1589382607737
9622,3.75,212.41,1589382607739
9623,3.75,102.11,1589382607739
9624,3.75,100.64,1589382607753
9625,3.75,96.83,1589382607755
9626,3.75,151.19,1589382607771
9627,3.75,143.92,1589382607782
9628,3.75,56.92,1589382607796
9629,3.75,43.91,1589382607810
9630,3.75,25.0,1589382607812
9631,3.75,731.29,1589382607819
9632,3.75,53.49,1589382607831
9633,3.7503,3.48,1589382607831
9634,3.7507,5.48,1589382608067
9635,3.751,10.0,1589382608941
9636,3.7512,18.0,1589382610183
9637,3.7512,103.0,1589382610821
9638,3.7512,12.0,1589382610931
9639,3.751,50.0,1589382611079
9640,3.751,79.9,1589382611096
9641,3.7508,10.0,1589382612475
9642,3.751,30.0,1589382613559
9643,3.751,57.0,1589382613657
9644,3.7508,361.64,1589382613660
9645,3.7512,8.0,1589382613712
9646,3.751,84.0,1589382613817
9647,3.751,46.0,1589382613918
9648,3.7509,24.0,1589382614033
9649,3.7508,33.03,1589382626923
9650,3.7511,18.88,1589382629220
9651,3.7513,6.8,1589382629731
9652,3.7509,8.0,1589382637005
9653,3.7515,2.71,1589382644572
9654,3.752,8.0,1589382644747
9655,3.7518,7.07,1589382652956
9656,3.7519,9.93,1589382652956
9657,3.752,0.15,1589382659287
9658,3.7522,2.95,1589382659287
9659,3.7526,33.63,1589382659287
9660,3.7529,73.38,1589382659287
9661,3.7532,3.0,1589382664606
9662,3.7532,5.03,1589382668322
9663,3.7535,516.14,1589382668322
9664,3.7538,12.0,1589382668524
9665,3.7545,21.44,1589382668715
9666,3.7546,2.7,1589382671462
9667,3.7546,130.6,1589382672665
9668,3.7548,8.0,1589382674015
9669,3.7548,0.03,1589382679651
9670,3.755,59.97,1589382679651
9671,3.755,40.0,1589382679654
9672,3.7548,150.0,1589382681335
9673,3.755,2.69,1589382683381
9674,3.755,3.0,1589382684657
9675,3.755,11.0,1589382684867
9676,3.755,8.0,1589382685069
9677,3.755,90.0,1589382685170
9678,3.755,0.75,1589382686913
9679,3.7551,13.73,1589382686913
9680,3.7553,25.26,1589382686913
9681,3.7565,2.42,1589382686913
9682,3.7565,9.67,1589382689594
9683,3.7549,60.0,1589382694930
9684,3.7549,140.0,1589382694931
9685,3.7549,223.9,1589382694954
9686,3.7549,143.84,1589382694981
9687,3.7548,14.39,1589382694981
9688,3.7547,641.46,1589382694981
9689,3.7547,79.78,1589382695499
9690,3.7549,5.32,1589382699622
9691,3.7548,123.21,1589382701145
9692,3.7558,123.76,1589382701145
9693,3.7559,136.2,1589382701145
9694,3.7561,645.98,1589382701145
9695,3.7551,25.0,1589382703839
9696,3.7553,7.0,1589382705448
9697,3.7554,3.0,1589382705873
9698,3.7549,67.39,1589382709974
9699,3.755,56.04,1589382709974
9700,3.7555,185.9,1589382723411
9701,3.7555,32.77,1589382730351
9702,3.7558,13.6,1589382732231
9703,3.756,13.0,1589382765054
9704,3.7559,90.0,1589382765373
9705,3.7559,62.62,1589382765394
9706,3.7559,166.85,1589382765483
9707,3.7559,236.18,1589382765650
9708,3.7558,341.88,1589382765687
9709,3.7557,63.8,1589382765701
9710,3.755,26.63,1589382766103
9711,3.7547,266.68,1589382774764
9712,3.7539,16.17,1589382777695
9713,3.7528,67.11,1589382777695
9714,3.7527,379.34,1589382777695
9715,3.7528,124.97,1589382781454
9716,3.7527,66.85,1589382781454
9717,3.7527,10.0,1589382781558
9718,3.7527,30.0,1589382781659
9719,3.7527,11.0,1589382782188
9720,3.7526,33.0,1589382782497
9721,3.7527,147.62,1589382782925
9722,3.7527,10.0,1589382783448
9723,3.7527,8.0,1589382783554
9724,3.7527,11.0,1589382783667
9725,3.7527,16.0,1589382783771
9726,3.7527,10.0,1589382783985
9727,3.7527,15.0,1589382784188
9728,3.7521,33.69,1589382787828
9729,3.7519,60.69,1589382787828
9730,3.7517,113.63,1589382789314
9731,3.7518,10.67,1589382793125
9732,3.7523,991.93,1589382795565
9733,3.7524,68.2,1589382795565
9734,3.7527,238.25,1589382795565
9735,3.7531,269.59,1589382795565
9736,3.7531,276.91,1589382795605
9737,3.7531,3.0,1589382816263
9738,3.7539,2.93,1589382822758
9739,3.7548,3.0,1589382854527
9740,3.755,118.6,1589382854527
9741,3.755,41.55,1589382854535
9742,3.7547,2.51,1589382857670
9743,3.7549,8.0,1589382868883
9744,3.7549,235.14,1589382871125
9745,3.756,81.89,1589382872088
9746,3.7561,17.98,1589382872088
9747,3.7551,41.62,1589382872869
9748,3.7549,149.27,1589382872869
9749,3.7548,111.93,1589382883062
9750,3.7555,16.63,1589382885054
9751,3.7547,33.38,1589382886274
9752,3.7546,105.68,1589382886274
9753,3.7543,15.94,1589382888765
9754,3.754,46.74,1589382888765
9755,3.7539,44.38,1589382888765
9756,3.7538,20.65,1589382888765
9757,3.7551,16.63,1589382889892
9758,3.754,33.62,1589382891061
9759,3.7539,16.4,1589382891061
9760,3.7538,44.26,1589382891061
9761,3.7543,9.0,1589382898146
9762,3.7536,9.11,1589382930274
9763,3.7536,33.0,1589382933824
9764,3.7536,33.0,1589382934260
9765,3.7545,50.0,1589382954716
9766,3.755,352.07,1589382966032
9767,3.7554,70.34,1589382971605
9768,3.756,240.17,1589382971847
9769,3.756,150.0,1589382973270
9770,3.756,8.0,1589382975883
9771,3.756,170.0,1589382975991
9772,3.7553,25.0,1589382980076
9773,3.7559,2.69,1589382980332
9774,3.756,46.32,1589382982019
9775,3.756,9.57,1589382990372
9776,3.7557,19.41,1589382993941
9777,3.7555,80.58,1589382993941
9778,3.7555,149.27,1589382993987
9779,3.7555,58.39,1589382994660
9780,3.7555,288.24,1589382994671
9781,3.7555,20.31,1589382994683
9782,3.7552,288.22,1589382995338
9783,3.7552,21.0,1589382995366
9784,3.7552,14.0,1589382995465
9785,3.7552,253.22,1589382995527
9786,3.7552,288.22,1589382995535
9787,3.7552,31.0,1589382995576
9788,3.7552,257.0,1589382995687
9789,3.7552,201.97,1589382995945
9790,3.7552,273.95,1589382995948
9791,3.7552,10.27,1589382995980
9792,3.7547,3.12,1589382996029
9793,3.7531,0.37,1589382996029
9794,3.7529,3.51,1589382996029
9795,3.7529,196.26,1589382996829
9796,3.7528,79.87,1589382998027
9797,3.7517,7.0,1589383000872
9798,3.7517,9.0,1589383001054
9799,3.7525,75.0,1589383003454
9800,3.7525,139.0,1589383003562
9801,3.7531,16.91,1589383006275
9802,3.754,8.0,1589383009698
9803,3.7535,22.0,1589383011744
9804,3.7535,10.0,1589383011953
9805,3.7535,15.0,1589383012067
9806,3.7535,100.0,1589383012265
9807,3.7529,99.0,1589383012690
9808,3.7532,29.0,1589383013857
9809,3.7532,28.9,1589383015256
9810,3.7531,100.1,1589383015256
9811,3.7532,8.29,1589383015380
9812,3.7531,99.71,1589383015380
9813,3.7533,25.0,1589383015675
9814,3.7532,25.0,1589383015773
9815,3.7544,20.44,1589383018438
9816,3.7546,9.0,1589383023938
9817,3.7534,14.65,1589383029970
9818,3.7533,8.0,1589383037206
9819,3.7531,8.0,1589383042523
9820,3.7533,10.04,1589383050524
9821,3.7533,8.0,1589383051129
9822,3.755,43.0,1589383058021
9823,3.755,134.48,1589383058675
9824,3.7554,134.57,1589383058747
9825,3.7559,119.04,1589383060096
9826,3.7559,34.02,1589383060180
9827,3.756,12.25,1589383060180
9828,3.7559,9.72,1589383060265
9829,3.756,7.81,1589383060265
9830,3.756,28.74,1589383060283
9831,3.756,527.65,1589383060321
9832,3.756,437.19,1589383060445
9833,3.756,41.0,1589383060473
9834,3.756,527.65,1589383060568
9835,3.756,527.65,1589383060659
9836,3.756,527.65,1589383060742
9837,3.756,5.0,1589383060775
9838,3.756,3.0,1589383061279
9839,3.756,6.0,1589383061494
9840,3.756,700.0,1589383061519
9841,3.756,250.0,1589383061519
9842,3.756,567.48,1589383061523
9843,3.756,700.0,1589383061524
9844,3.756,245.0,1589383061854
9845,3.756,4421.87,1589383062239
9846,3.7565,2.93,1589383062366
9847,3.7566,2.87,1589383062882
9848,3.7569,3.8,1589383062882
9849,3.7569,0.94,1589383063243
9850,3.757,2.95,1589383063243
9851,3.7573,239.6,1589383064739
9852,3.7571,214.0,1589383065154
9853,3.7572,2.93,1589383065342
9854,3.7572,133.37,1589383065343
9855,3.756,9.0,1589383065439
9856,3.7559,88.0,1589383065459
9857,3.755,3.45,1589383065887
9858,3.7548,68.97,1589383065979
9859,3.7562,595.76,1589383066032
9860,3.7558,9.0,1589383068614
9861,3.7543,7.0,1589383070133
9862,3.7561,5.0,1589383072385
9863,3.7548,122.34,1589383074013
9864,3.7547,127.57,1589383074013
9865,3.7545,214.0,1589383074013
9866,3.7532,335.62,1589383074013
9867,3.7533,184.29,1589383074087
9868,3.7532,150.43,1589383074087
9869,3.7549,7.0,1589383076581
9870,3.7549,9.0,1589383076689
9871,3.7549,6.0,1589383076792
9872,3.7549,6.0,1589383076889
9873,3.7543,6.0,1589383078886
9874,3.7548,89.46,1589383095781
9875,3.7551,910.54,1589383095781
9876,3.7555,30.0,1589383108359
9877,3.7556,61.31,1589383116686
9878,3.7556,60.0,1589383117411
9879,3.7556,10.74,1589383121540
9880,3.7556,20.0,1589383121673
9881,3.7569,9.0,1589383127608
9882,3.7559,21.83,1589383127622
9883,3.7558,9.77,1589383131580
9884,3.7557,211.42,1589383131878
9885,3.7565,83.89,1589383132139
9886,3.7566,103.78,1589383132139
9887,3.7569,1962.74,1589383132139
9888,3.757,421.7,1589383132139
9889,3.7571,811.63,1589383132149
9890,3.7567,27.0,1589383134404
9891,3.7566,33.0,1589383134505
9892,3.7565,67.0,1589383135040
9893,3.7557,10.0,1589383141176
9894,3.7557,10.0,1589383142295
9895,3.7557,10.0,1589383142690
9896,3.7562,8.0,1589383146469
9897,3.7563,433.56,1589383156909
9898,3.7566,188.9,1589383161538
9899,3.7565,67.29,1589383172735
9900,3.7566,82.71,1589383172735
9901,3.7558,10.0,1589383173981
9902,3.7558,278.12,1589383174348
9903,3.7558,98.66,1589383174873
9904,3.7558,135.0,1589383187970
9905,3.7558,10.0,1589383188697
9906,3.7558,10.0,1589383189774
9907,3.7558,50.61,1589383190693
9908,3.7558,22.0,1589383191686
9909,3.7558,24.3,1589383191686
9910,3.7558,241.82,1589383191766
9911,3.7558,87.15,1589383191789
9912,3.755,55.87,1589383191793
9913,3.7549,3.99,1589383191793
9914,3.752,122.98,1589383193976
9915,3.7519,51.03,1589383193976
9916,3.752,35.27,1589383194122
9917,3.7518,25.79,1589383194122
9918,3.7517,106.5,1589383194538
9919,3.7517,93.5,1589383194549
9920,3.7517,200.0,1589383196115
9921,3.7517,170.0,1589383197382
9922,3.7517,538.22,1589383197414
9923,3.7518,8.0,1589383197792
9924,3.7521,67.34,1589383200625
9925,3.7523,200.36,1589383200625
9926,3.7517,10.0,1589383200921
9927,3.7527,39.99,1589383203812
9928,3.7527,5.0,1589383210272
9929,3.7527,7.34,1589383212245
9930,3.7535,181.56,1589383214692
9931,3.7536,66.91,1589383214692
9932,3.7541,39.99,1589383221842
9933,3.7536,30.0,1589383222502
9934,3.7538,34.0,1589383224763
9935,3.7538,86.0,1589383226228
9936,3.7538,14.65,1589383226919
9937,3.7548,74.98,1589383246579
9938,3.7547,233.86,1589383246579
9939,3.7549,9.0,1589383248516
9940,3.7549,579.99,1589383248526
9941,3.7566,107.0,1589383250734
9942,3.7566,0.66,1589383258793
9943,3.7557,53.57,1589383258793
9944,3.7548,54.75,1589383259295
9945,3.7547,372.41,1589383259295
9946,3.7543,105.84,1589383259295
9947,3.7546,3.0,1589383259678
9948,3.7544,24.0,1589383260097
9949,3.7545,77.0,1589383262218
9950,3.7549,39.59,1589383273491
9951,3.755,112.41,1589383273491
9952,3.755,3.0,1589383276050
9953,3.7552,33.0,1589383284375
9954,3.7541,62.8,1589383285929
9955,3.754,621.04,1589383285929
9956,3.7539,149.27,1589383285929
9957,3.7538,25.53,1589383285929
9958,3.7538,629.88,1589383285945
9959,3.7557,11.88,1589383291011
9960,3.7546,26.0,1589383304171
9961,3.7545,5.0,1589383304363
9962,3.7546,7.0,1589383304901
9963,3.7545,202.0,1589383305199
9964,3.7554,33.97,1589383307371
9965,3.7555,27.27,1589383307371
9966,3.7557,25.31,1589383307371
9967,3.7559,13.45,1589383307371
9968,3.7565,19.0,1589383311601
9969,3.7565,12.0,1589383311712
9970,3.7544,16.86,1589383322508
9971,3.7534,12.36,1589383351266
9972,3.7529,9.63,1589383358083
9973,3.7527,33.59,1589383362047
9974,3.7527,19.7,1589383366340
9975,3.7523,6.51,1589383369739
9976,3.753,4.0,1589383370758
9977,3.753,0.98,1589383371110
9978,3.7532,5.81,1589383374176
9979,3.7527,91.48,1589383374556
9980,3.7523,20.0,1589383374580
9981,3.7524,21.04,1589383374614
9982,3.7523,600.0,1589383374713
9983,3.7523,4.9,1589383374735
9984,3.7522,149.42,1589383374815
9985,3.7522,199.59,1589383374894
9986,3.7515,80.0,1589383374929
9987,3.7515,460.84,1589383376009
9988,3.75,37.65,1589383377445
9989,3.7499,21.27,1589383377445
9990,3.7498,7.69,1589383377445
9991,3.7505,12.0,1589383377525
9992,3.7505,521.71,1589383377625
9993,3.7497,18.0,1589383383836
9994,3.7503,10.0,1589383384389
9995,3.7497,0.29,1589383385411
9996,3.7493,6.67,1589383385411
9997,3.7491,67.07,1589383385411
9998,3.749,7.34,1589383385411
9999,3.7505,50.0,1589383397651
10000,3.7505,40.0,1589383397653
10001,3.7502,7.0,1589383408492
10002,3.7502,87.0,1589383409630
10003,3.7499,34.61,1589383413411
10004,3.75,236.19,1589383413411
10005,3.75,14.31,1589383413411
10006,3.7503,30.0,1589383414314
10007,3.7503,20.0,1589383415406
10008,3.7503,20.0,1589383416495
10009,3.7503,79.27,1589383416526
10010,3.7505,128.14,1589383416550
10011,3.7524,73.96,1589383418701
10012,3.752,5.0,1589383441731
10013,3.752,74.21,1589383441754
10014,3.7535,33.65,1589383460605
10015,3.7532,37.08,1589383460605
10016,3.7528,991.93,1589383460605
10017,3.7527,3.55,1589383460605
10018,3.7526,296.56,1589383460605
10019,3.7525,593.12,1589383460605
10020,3.7523,116.0,1589383460605
10021,3.7522,508.34,1589383460605
10022,3.7533,37.44,1589383460628
10023,3.7534,5.0,1589383463335
10024,3.7521,31.0,1589383488066
10025,3.7533,24.03,1589383494613
10026,3.7548,5.0,1589383508530
10027,3.7531,7.18,1589383538684
10028,3.753,92.82,1589383538684
10029,3.7532,15.0,1589383551710
10030,3.7527,7.0,1589383554404
10031,3.7525,253.0,1589383555147
10032,3.7533,29.11,1589383557459
10033,3.7526,12.0,1589383567779
10034,3.7525,35.0,1589383568099
10035,3.7522,67.0,1589383570299
10036,3.7521,114.0,1589383570510
10037,3.7532,43.26,1589383575814
10038,3.7533,6.74,1589383575814
10039,3.7523,67.96,1589383576499
10040,3.7552,83.0,1589383583920
10041,3.7539,63.64,1589383584823
10042,3.7538,186.36,1589383584823
10043,3.754,18.36,1589383587296
10044,3.7539,60.85,1589383587296
10045,3.7547,23.06,1589383614547
10046,3.7539,10.68,1589383614749
10047,3.7541,5.76,1589383630798
10048,3.7547,12.0,1589383633161
10049,3.7547,124.0,1589383635064
10050,3.7546,3.59,1589383637123
10051,3.7546,339.0,1589383641353
10052,3.7547,0.3,1589383646670
10053,3.7547,3.59,1589383655713
10054,3.7554,4.0,1589383659978
10055,3.7549,3.59,1589383661293
10056,3.7549,3.59,1589383669154
10057,3.7549,16.0,1589383675285
10058,3.7554,509.95,1589383675955
10059,3.7549,3.59,1589383683946
10060,3.7549,3.59,1589383689441
10061,3.7549,26.49,1589383701107
10062,3.7548,663.83,1589383701107
10063,3.7543,219.71,1589383701107
10064,3.7545,27.22,1589383701208
10065,3.7552,8.0,1589383701291
10066,3.7551,20.0,1589383701394
10067,3.7551,0.96,1589383707005
10068,3.7552,14.15,1589383707005
10069,3.7554,96.34,1589383707005
10070,3.7555,154.59,1589383707005
10071,3.7557,9.0,1589383715594
10072,3.7556,17.0,1589383718515
10073,3.7555,8.0,1589383718628
10074,3.7555,14.0,1589383718832
10075,3.7555,12.0,1589383719037
10076,3.7558,33.0,1589383720603
10077,3.756,99.0,1589383721024
10078,3.7558,8.0,1589383721329
10079,3.7558,8.0,1589383721643
10080,3.7558,17.0,1589383721750
10081,3.7558,77.0,1589383722075
10082,3.7559,23.0,1589383722707
10083,3.7559,10.0,1589383722919
10084,3.756,33.0,1589383723024
10085,3.756,66.0,1589383723128
10086,3.7561,42.0,1589383724081
10087,3.7562,10.0,1589383724180
10088,3.7561,42.0,1589383729232
10089,3.7565,84.0,1589383731051
10090,3.7563,3.0,1589383738118
10091,3.7561,8.0,1589383741984
10092,3.7561,32.0,1589383742089
10093,3.7553,48.94,1589383745809
10094,3.7552,235.92,1589383745809
10095,3.7561,100.0,1589383750971
10096,3.7552,52.17,1589383751685
10097,3.755,57.0,1589383755033
10098,3.755,0.54,1589383758223
10099,3.7547,222.15,1589383758223
10100,3.7545,62.18,1589383758223
10101,3.7561,31.0,1589383767557
10102,3.7561,75.0,1589383767761
10103,3.7561,10.0,1589383769146
10104,3.7558,7.0,1589383773680
10105,3.7553,54.53,1589383788329
10106,3.7552,175.39,1589383798449
10107,3.7556,86.0,1589383799620
10108,3.7554,4.49,1589383805273
10109,3.7553,44.5,1589383810104
10110,3.7553,149.0,1589383826931
10111,3.7553,44.86,1589383828572
10112,3.7553,700.0,1589383828577
10113,3.7553,113.34,1589383828613
10114,3.7543,73.96,1589383829207
10115,3.7543,152.87,1589383829218
10116,3.7539,69.27,1589383829218
10117,3.7543,10.0,1589383845672
10118,3.755,132.62,1589383861366
10119,3.755,144.43,1589383861379
10120,3.755,46.3,1589383861382
10121,3.7549,180.48,1589383866241
10122,3.755,128.52,1589383866769
10123,3.7553,274.73,1589383867092
10124,3.7559,153.96,1589383867450
10125,3.7562,11.08,1589383867450
10126,3.7565,48.92,1589383867450
10127,3.7565,25.85,1589383867454
10128,3.7566,44.15,1589383867454
10129,3.7566,16.69,1589383867458
10130,3.7567,13.32,1589383867458
10131,3.757,15.58,1589383867458
10132,3.7571,100.0,1589383867458
10133,3.7574,133.19,1589383867458
10134,3.7575,21.22,1589383867458
10135,3.7574,104.44,1589383867521
10136,3.7575,28.78,1589383867521
10137,3.7576,46.29,1589383867521
10138,3.7577,27.0,1589383867521
10139,3.7578,54.02,1589383867521
10140,3.7579,755.55,1589383867521
10141,3.7579,175.17,1589383867529
10142,3.7579,402.77,1589383867530
10143,3.758,572.77,1589383867530
10144,3.758,441.17,1589383867538
10145,3.7581,231.57,1589383867538
10146,3.7583,127.26,1589383867538
10147,3.7578,24.83,1589383867546
10148,3.7578,5.02,1589383867548
10149,3.7583,138.81,1589383867548
10150,3.7585,31.34,1589383867548
10151,3.7579,29.85,1589383867556
10152,3.7585,477.0,1589383867556
10153,3.7586,104.03,1589383867556
10154,3.7589,196.68,1589383867556
10155,3.759,12.45,1589383867556
10156,3.7591,4.82,1589383867556
10157,3.7574,124.82,1589383867666
10158,3.7574,8.35,1589383867669
10159,3.7591,80.0,1589383867787
10160,3.7597,3.25,1589383867877
10161,3.7598,6.0,1589383867877
10162,3.7599,50.75,1589383867877
10163,3.76,797.05,1589383868507
10164,3.76,1990.35,1589383868507
10165,3.7574,19.99,1589383868902
10166,3.7578,3.45,1589383869029
10167,3.76,130.0,1589383869166
10168,3.76,717.03,1589383869171
10169,3.76,164.21,1589383869275
10170,3.76,312.1,1589383869277
10171,3.76,50.68,1589383869541
10172,3.76,130.39,1589383869641
10173,3.76,25.0,1589383869741
10174,3.76,666.59,1589383869831
10175,3.76,666.65,1589383869919
10176,3.76,30.06,1589383869962
10177,3.76,399.19,1589383870723
10178,3.76,193.48,1589383871982
10179,3.76,30.03,1589383872465
10180,3.7599,30.04,1589383874968
10181,3.7599,30.03,1589383877473
10182,3.7599,3.08,1589383877507
10183,3.76,136.97,1589383877794
10184,3.7588,100.06,1589383879736
10185,3.7587,143.4,1589383879736
10186,3.7586,93.17,1589383879736
10187,3.7598,30.05,1589383879978
10188,3.7598,30.0,1589383882478
10189,3.7597,13.92,1589383883570
10190,3.7598,36.11,1589383883570
10191,3.7598,33.57,1589383884553
10192,3.7599,12.71,1589383884553
10193,3.7599,30.02,1589383884977
10194,3.7599,67.03,1589383885639
10195,3.76,17.86,1589383885639
10196,3.76,7.88,1589383886609
10197,3.76,30.04,1589383887475
10198,3.7588,55.01,1589383888653
10199,3.76,13.29,1589383889231
10200,3.7599,30.02,1589383889987
10201,3.7599,12.55,1589383892479
10202,3.76,17.47,1589383892479
10203,3.76,21.6,1589383892869
10204,3.76,30.02,1589383894985
10205,3.76,225.98,1589383896431
10206,3.76,30.01,1589383897491
10207,3.7598,32.44,1589383897550
10208,3.7593,71.82,1589383897550
10209,3.7591,177.82,1589383897670
10210,3.7598,22.47,1589383899122
10211,3.7597,5.4,1589383899480
10212,3.7597,30.02,1589383899988
10213,3.7597,142.0,1589383900002
10214,3.7598,184.0,1589383900637
10215,3.7599,103.0,1589383900736
10216,3.7599,8.0,1589383900945
10217,3.7598,30.01,1589383902486
10218,3.7599,31.3,1589383905121
10219,3.76,30.01,1589383907698
10220,3.7589,4.49,1589383908407
10221,3.76,30.0,1589383910273
10222,3.76,30.02,1589383912770
10223,3.76,30.03,1589383915283
10224,3.76,30.04,1589383917857
10225,3.76,125.3,1589383919555
10226,3.76,30.04,1589383920439
10227,3.76,30.01,1589383923010
10228,3.7589,107.0,1589383923275
10229,3.7588,198.36,1589383923275
10230,3.7587,144.64,1589383923275
10231,3.7598,30.08,1589383925517
10232,3.7598,30.07,1589383928023
10233,3.7598,150.0,1589383929519
10234,3.76,30.0,1589383930608
10235,3.76,30.03,1589383933096
10236,3.76,5.71,1589383933766
10237,3.76,33.62,1589383934214
10238,3.76,27.92,1589383934214
10239,3.76,186.17,1589383934777
10240,3.76,6.37,1589383934794
10241,3.76,700.0,1589383934860
10242,3.76,700.0,1589383934861
10243,3.76,700.0,1589383934865
10244,3.76,135.98,1589383934866
10245,3.76,371.49,1589383934878
10246,3.76,20.65,1589383935017
10247,3.76,69.93,1589383935036
10248,3.76,28.09,1589383935047
10249,3.76,847.0,1589383935079
10250,3.76,2.86,1589383935098
10251,3.76,60.0,1589383935102
10252,3.76,84.54,1589383935108
10253,3.76,26.86,1589383935140
10254,3.76,74.74,1589383935164
10255,3.76,74.2,1589383935180
10256,3.76,139.64,1589383935187
10257,3.76,36.36,1589383935203
10258,3.76,302.5,1589383935227
10259,3.76,202.19,1589383935256
10260,3.76,102.9,1589383935273
10261,3.76,231.23,1589383935283
10262,3.76,16.75,1589383935287
10263,3.76,10.0,1589383935294
10264,3.76,205.19,1589383935321
10265,3.76,303.84,1589383935365
10266,3.76,97.06,1589383935385
10267,3.76,380.59,1589383935397
10268,3.76,41.56,1589383935411
10269,3.76,150.0,1589383935426
10270,3.76,107.25,1589383935433
10271,3.7602,17.39,1589383935477
10272,3.7605,22.99,1589383935515
10273,3.7615,5.47,1589383935515
10274,3.7618,133.11,1589383935515
10275,3.7619,218.43,1589383935515
10276,3.7619,1.67,1589383935525
10277,3.7621,2.67,1589383935525
10278,3.7623,13.32,1589383935525
10279,3.7624,53.05,1589383935525
10280,3.7625,4.0,1589383935525
10281,3.7626,8.59,1589383935525
10282,3.763,116.7,1589383935525
10283,3.763,30.0,1589383935525
10284,3.7614,118.92,1589383935841
10285,3.7613,150.0,1589383935841
10286,3.7611,201.63,1589383935841
10287,3.761,15.17,1589383935841
10288,3.7602,65.4,1589383935841
10289,3.763,13.29,1589383935842
10290,3.7626,2.71,1589383936247
10291,3.7626,5.57,1589383936368
10292,3.7624,14.66,1589383936886
10293,3.7603,13.41,1589383936919
10294,3.7624,5.38,1589383937536
10295,3.7619,26.58,1589383938791
10296,3.7605,66.31,1589383938791
10297,3.7607,50.55,1589383942463
10298,3.7608,14.38,1589383942579
10299,3.7607,154.62,1589383942579
10300,3.7611,33.72,1589383945415
10301,3.761,68.67,1589383945415
10302,3.7617,7.0,1589383946208
10303,3.7617,6.36,1589383953055
10304,3.7629,29.71,1589383953055
10305,3.7631,8.08,1589383958101
10306,3.7633,8.38,1589383958101
10307,3.7635,19.59,1589383958101
10308,3.7627,47.24,1589383958603
10309,3.7628,67.32,1589383959268
10310,3.7627,187.54,1589383959268
10311,3.7626,35.14,1589383959268
10312,3.7627,19.98,1589383967164
10313,3.7624,19.97,1589383967172
10314,3.7623,0.01,1589383967172
10315,3.7623,398.67,1589383967175
10316,3.762,201.33,1589383967175
10317,3.762,139.0,1589383967175
10318,3.7628,19.98,1589383967180
10319,3.7625,19.98,1589383967189
10320,3.7625,13.27,1589383967189
10321,3.762,55.21,1589383967189
10322,3.762,86.34,1589383967193
10323,3.762,13.27,1589383967205
10324,3.7618,398.73,1589383967211
10325,3.7609,231.0,1589383967233
10326,3.7609,167.81,1589383967235
10327,3.7607,50.0,1589383967235
10328,3.7604,336.19,1589383967235
10329,3.7604,46.0,1589383967240
10330,3.7629,66.52,1589383967414
10331,3.763,127.39,1589383967414
10332,3.7631,37.21,1589383967414
10333,3.7631,46.22,1589383967419
10334,3.7604,86.45,1589383967673
10335,3.7619,4.79,1589383967967
10336,3.7619,93.36,1589383967995
10337,3.762,154.92,1589383967995
10338,3.7622,951.72,1589383967995
10339,3.7605,24.0,1589383969616
10340,3.7604,83.0,1589383969718
10341,3.7601,150.0,1589383970040
10342,3.76,191.0,1589383972069
10343,3.76,17.13,1589383975442
10344,3.7601,36.0,1589383978088
10345,3.7603,10.9,1589383979934
10346,3.7602,35.33,1589383979934
10347,3.7607,33.0,1589383985362
10348,3.7607,33.39,1589384006885
10349,3.7606,97.95,1589384006885
10350,3.7621,119.96,1589384018221
10351,3.7622,115.04,1589384018221
10352,3.762,100.0,1589384024091
10353,3.7612,71.0,1589384030345
10354,3.7614,37.0,1589384031080
10355,3.7613,12.0,1589384034252
10356,3.7614,9.0,1589384035731
10357,3.7614,25.0,1589384035835
10358,3.7613,11.0,1589384039448
10359,3.7612,44.04,1589384041621
10360,3.7609,60.91,1589384041621
10361,3.761,23.1,1589384045012
10362,3.7617,100.1,1589384046376
10363,3.7609,12.57,1589384051234
10364,3.7609,99.21,1589384055128
10365,3.761,67.04,1589384072751
10366,3.7609,17.36,1589384072751
10367,3.763,61.78,1589384078881
10368,3.7631,33.42,1589384079258
10369,3.7632,595.27,1589384079258
10370,3.7632,0.01,1589384079317
10371,3.7636,33.49,1589384079529
10372,3.7637,119.28,1589384079529
10373,3.7639,140.0,1589384079558
10374,3.7639,59.66,1589384079566
10375,3.7638,119.28,1589384079595
10376,3.7641,2.69,1589384079595
10377,3.7642,28.03,1589384079595
10378,3.7642,17.27,1589384079775
10379,3.7639,132.95,1589384080322
10380,3.7644,2.68,1589384080322
10381,3.7645,141.75,1589384080424
10382,3.7646,12.43,1589384080424
10383,3.7647,13.32,1589384080424
10384,3.7649,3.59,1589384080632
10385,3.765,39.47,1589384080632
10386,3.7651,33.52,1589384080632
10387,3.7652,10.0,1589384080632
10388,3.7629,99.97,1589384080632
10389,3.7628,49.56,1589384080632
10390,3.7639,132.95,1589384080827
10391,3.7652,30.46,1589384080827
