,_t,_o,_h,_l,_c,_v
266,1589084760000,0.19464000,0.19467000,0.19411000,0.19417000,158994.00000000
267,1589084820000,0.19415000,0.19415000,0.19337000,0.19337000,456715.60000000
268,1589084880000,0.19348000,0.19369000,0.19301000,0.19301000,176514.00000000
269,1589084940000,0.19301000,0.19302000,0.19256000,0.19294000,308062.30000000
270,1589085000000,0.19297000,0.19368000,0.19297000,0.19349000,320806.40000000
271,1589085060000,0.19349000,0.19349000,0.19276000,0.19300000,150186.10000000
272,1589085120000,0.19293000,0.19338000,0.19293000,0.19326000,101312.10000000
273,1589085180000,0.19314000,0.19343000,0.19287000,0.19335000,231191.50000000
274,1589085240000,0.19337000,0.19383000,0.19333000,0.19383000,342324.70000000
275,1589085300000,0.19379000,0.19387000,0.19319000,0.19347000,406339.50000000
276,1589085360000,0.19339000,0.19340000,0.19325000,0.19331000,38664.10000000
277,1589085420000,0.19326000,0.19360000,0.19303000,0.19343000,318164.00000000
278,1589085480000,0.19357000,0.19411000,0.19357000,0.19396000,410461.90000000
279,1589085540000,0.19388000,0.19398000,0.19344000,0.19363000,106626.30000000
280,1589085600000,0.19360000,0.19360000,0.19322000,0.19338000,86217.70000000
281,1589085660000,0.19335000,0.19351000,0.19318000,0.19345000,153893.70000000
282,1589085720000,0.19355000,0.19374000,0.19315000,0.19329000,165596.50000000
283,1589085780000,0.19325000,0.19352000,0.19325000,0.19336000,48118.80000000
284,1589085840000,0.19339000,0.19366000,0.19302000,0.19332000,371062.00000000
285,1589085900000,0.19320000,0.19364000,0.19313000,0.19349000,292929.40000000
286,1589085960000,0.19341000,0.19368000,0.19325000,0.19362000,156095.20000000
287,1589086020000,0.19375000,0.19403000,0.19369000,0.19399000,122246.30000000
288,1589086080000,0.19399000,0.19438000,0.19399000,0.19412000,172428.10000000
289,1589086140000,0.19414000,0.19421000,0.19407000,0.19419000,44466.60000000
290,1589086200000,0.19420000,0.19436000,0.19409000,0.19433000,174231.30000000
291,1589086260000,0.19436000,0.19462000,0.19427000,0.19455000,216426.20000000
292,1589086320000,0.19451000,0.19460000,0.19425000,0.19428000,26210.00000000
293,1589086380000,0.19419000,0.19422000,0.19391000,0.19422000,144955.10000000
294,1589086440000,0.19432000,0.19446000,0.19414000,0.19417000,169626.80000000
295,1589086500000,0.19419000,0.19419000,0.19388000,0.19397000,110556.80000000
296,1589086560000,0.19390000,0.19390000,0.19355000,0.19387000,169287.40000000
297,1589086620000,0.19385000,0.19392000,0.19375000,0.19386000,141818.90000000
298,1589086680000,0.19386000,0.19451000,0.19386000,0.19439000,134605.00000000
299,1589086740000,0.19442000,0.19484000,0.19405000,0.19459000,289449.10000000
300,1589086800000,0.19461000,0.19470000,0.19444000,0.19454000,84215.90000000
301,1589086860000,0.19455000,0.19490000,0.19454000,0.19490000,235874.90000000
302,1589086920000,0.19488000,0.19501000,0.19476000,0.19488000,509867.90000000
303,1589086980000,0.19487000,0.19510000,0.19442000,0.19442000,305404.80000000
304,1589087040000,0.19446000,0.19451000,0.19424000,0.19434000,213593.10000000
305,1589087100000,0.19435000,0.19437000,0.19400000,0.19408000,113107.60000000
306,1589087160000,0.19410000,0.19455000,0.19406000,0.19424000,317856.20000000
307,1589087220000,0.19433000,0.19433000,0.19408000,0.19424000,76204.20000000
308,1589087280000,0.19421000,0.19433000,0.19413000,0.19433000,33569.70000000
309,1589087340000,0.19433000,0.19434000,0.19425000,0.19430000,31161.70000000
310,1589087400000,0.19427000,0.19476000,0.19424000,0.19465000,112643.80000000
311,1589087460000,0.19463000,0.19477000,0.19451000,0.19462000,142787.40000000
312,1589087520000,0.19456000,0.19478000,0.19451000,0.19478000,62226.00000000
313,1589087580000,0.19479000,0.19501000,0.19479000,0.19497000,199412.40000000
314,1589087640000,0.19496000,0.19512000,0.19474000,0.19512000,537698.90000000
315,1589087700000,0.19512000,0.19512000,0.19476000,0.19480000,82024.60000000
316,1589087760000,0.19480000,0.19507000,0.19451000,0.19451000,515969.30000000
317,1589087820000,0.19456000,0.19470000,0.19445000,0.19447000,113165.70000000
318,1589087880000,0.19447000,0.19451000,0.19441000,0.19448000,29899.70000000
319,1589087940000,0.19453000,0.19461000,0.19443000,0.19448000,88681.70000000
320,1589088000000,0.19452000,0.19462000,0.19447000,0.19462000,53333.00000000
321,1589088060000,0.19461000,0.19461000,0.19435000,0.19440000,82512.80000000
322,1589088120000,0.19445000,0.19496000,0.19444000,0.19462000,188919.40000000
323,1589088180000,0.19458000,0.19471000,0.19456000,0.19470000,34713.80000000
324,1589088240000,0.19464000,0.19470000,0.19447000,0.19451000,118600.40000000
325,1589088300000,0.19451000,0.19460000,0.19445000,0.19453000,90658.00000000
326,1589088360000,0.19450000,0.19454000,0.19443000,0.19451000,20162.00000000
327,1589088420000,0.19449000,0.19468000,0.19449000,0.19466000,60361.90000000
328,1589088480000,0.19463000,0.19473000,0.19463000,0.19470000,43040.70000000
329,1589088540000,0.19469000,0.19477000,0.19468000,0.19473000,39710.10000000
330,1589088600000,0.19473000,0.19519000,0.19473000,0.19509000,118696.40000000
331,1589088660000,0.19516000,0.19527000,0.19515000,0.19522000,35681.30000000
332,1589088720000,0.19528000,0.19531000,0.19519000,0.19521000,34114.10000000
333,1589088780000,0.19520000,0.19523000,0.19507000,0.19511000,46843.70000000
334,1589088840000,0.19509000,0.19525000,0.19491000,0.19523000,131242.70000000
335,1589088900000,0.19521000,0.19521000,0.19489000,0.19496000,88241.40000000
336,1589088960000,0.19490000,0.19510000,0.19485000,0.19505000,80218.70000000
337,1589089020000,0.19503000,0.19508000,0.19478000,0.19491000,132148.60000000
338,1589089080000,0.19495000,0.19505000,0.19495000,0.19501000,63886.80000000
339,1589089140000,0.19500000,0.19530000,0.19500000,0.19530000,71939.70000000
340,1589089200000,0.19531000,0.19545000,0.19518000,0.19544000,79514.90000000
341,1589089260000,0.19540000,0.19550000,0.19535000,0.19550000,93714.80000000
342,1589089320000,0.19550000,0.19618000,0.19549000,0.19582000,368669.40000000
343,1589089380000,0.19582000,0.19586000,0.19552000,0.19560000,547961.00000000
344,1589089440000,0.19560000,0.19563000,0.19545000,0.19545000,43108.10000000
345,1589089500000,0.19540000,0.19549000,0.19518000,0.19524000,94557.00000000
346,1589089560000,0.19529000,0.19564000,0.19525000,0.19562000,116664.30000000
347,1589089620000,0.19556000,0.19560000,0.19554000,0.19555000,32277.20000000
348,1589089680000,0.19554000,0.19561000,0.19542000,0.19547000,116548.30000000
349,1589089740000,0.19546000,0.19554000,0.19534000,0.19534000,60490.20000000
350,1589089800000,0.19534000,0.19536000,0.19528000,0.19533000,19870.20000000
351,1589089860000,0.19531000,0.19558000,0.19529000,0.19547000,82101.70000000
352,1589089920000,0.19547000,0.19551000,0.19534000,0.19547000,53966.20000000
353,1589089980000,0.19541000,0.19556000,0.19540000,0.19556000,70865.40000000
354,1589090040000,0.19553000,0.19584000,0.19550000,0.19580000,61788.90000000
